symbol,t,o,h,l,c,v,vw,n
ETH/USD,2024-08-02T15:00:00Z,3035.068,3043.5,2984.95,3036.8025,24.086099299,3014.993353,14
ETH/USD,2024-08-02T16:00:00Z,3035.372,3044.505,3017.3735,3023.876,0.811516911,3033.332855,5
ETH/USD,2024-08-02T17:00:00Z,3025.82,3039.462,3015.8505,3023.665,0.58,3030.403621,2
ETH/USD,2024-08-02T18:00:00Z,3022.0345,3029.644,3006.005,3011.5985,0.15,3022.44,1
ETH/USD,2024-08-02T19:00:00Z,3012.6775,3020.41,2994.09,3008.8625,0.266121312,3003.413371,2
ETH/USD,2024-08-02T20:00:00Z,3010.3085,3037.155,2986.65,3016.315,0.130838427,3009.79849,3
ETH/USD,2024-08-02T21:00:00Z,3014.3895,3017.793,2964.68,3000.011,3.179666423,2985.059761,7
ETH/USD,2024-08-02T22:00:00Z,2999.94,3006.285,2969.42,2973.6465,0.130705883,3000.3,1
ETH/USD,2024-08-02T23:00:00Z,2976.15,2995.485,2967.8755,2986.5,0,0,0
ETH/USD,2024-08-03T00:00:00Z,2985.095,2999.195,2939.362,2958.898,2.358119019,2969.942544,3
ETH/USD,2024-08-03T01:00:00Z,2961.3255,2963.7025,2911.635,2953.755,0.69468691,2945.296557,3
ETH/USD,2024-08-03T02:00:00Z,2955.725,2968.825,2952.1795,2959.0195,0,0,0
ETH/USD,2024-08-03T03:00:00Z,2960.3645,2981.221,2955.275,2978.9,0,0,0
ETH/USD,2024-08-03T04:00:00Z,2977.605,2977.74,2959.6765,2964.25,0,0,0
ETH/USD,2024-08-03T05:00:00Z,2963.46,2973.238,2958.8895,2972.2285,7.229425668,2965.781257,6
ETH/USD,2024-08-03T06:00:00Z,2974.077,2987.7055,2972.2285,2987.7055,0.032717351,2974.077,1
ETH/USD,2024-08-03T07:00:00Z,2985.755,2992.862,2980.35,2982.065,0.9975,2987.048,1
ETH/USD,2024-08-03T08:00:00Z,2980.955,2984.928,2973.565,2979.9865,0,0,0
ETH/USD,2024-08-03T09:00:00Z,2977.8155,2987.0985,2975.98,2986.791,0.109716522,2981.645554,3
ETH/USD,2024-08-03T10:00:00Z,2985.99,2993.99,2984.418,2990.79,0.5,2993.99,1
ETH/USD,2024-08-03T11:00:00Z,2988.882,3002.155,2987.0925,2995.175,0.002,2995.9615,2
ETH/USD,2024-08-03T12:00:00Z,2996.597,3016.4,2993.41,3007.191,0.3717,3013,1
ETH/USD,2024-08-03T13:00:00Z,3008.209,3009.783,2998.6245,3005.75,0,0,0
ETH/USD,2024-08-03T14:00:00Z,3007.2715,3012.2195,2997.35,2997.35,0.004,3008.5,1
ETH/USD,2024-08-03T15:00:00Z,2999.101,3003.5045,2938.3,2940.916,0,0,0
ETH/USD,2024-08-03T16:00:00Z,2939.586,2952.5065,2907.419,2934.175,8.400356654,2934.634997,8
ETH/USD,2024-08-03T17:00:00Z,2934.4715,2937.8955,2897.795,2901.35,0.009829354,2910.4,1
ETH/USD,2024-08-03T18:00:00Z,2900.315,2925.2,2892.7935,2901.04,6.753848416,2901.198281,15
ETH/USD,2024-08-03T19:00:00Z,2899.6,2919.155,2879.4559553345,2892.05,2.546931651,2900.316681,6
ETH/USD,2024-08-03T20:00:00Z,2893.3,2917.45,2884.231,2892.05,0.060241566,2907.412038,3
ETH/USD,2024-08-03T21:00:00Z,2890.64,2918.4685,2859.235,2911.085,12.535896355,2874.278552,8
ETH/USD,2024-08-03T22:00:00Z,2909.2625,2920.31,2899.78,2907.42,0.020435173,2904.57,1
ETH/USD,2024-08-03T23:00:00Z,2905.924,2912.5115,2895.5425,2902.7,2.39712,2900.749,1
ETH/USD,2024-08-04T00:00:00Z,2901.07,2916.636,2900.55,2912.1545,0.050524078,2908.097,1
ETH/USD,2024-08-04T01:00:00Z,2913.91,2913.91,2876.135,2906.402,2.430464577,2898.030074,4
ETH/USD,2024-08-04T02:00:00Z,2905,2931.75,2904.8845,2919.01,0.533396378,2918.006167,2
ETH/USD,2024-08-04T03:00:00Z,2917.983,2919.37,2908.381,2914.45,0,0,0
ETH/USD,2024-08-04T04:00:00Z,2915.8235,2918.37,2899.305,2899.305,0.083800927,2914.440794,3
ETH/USD,2024-08-04T05:00:00Z,2901.255,2916.37,2901.255,2913.56,0.016723082,2909.27,1
ETH/USD,2024-08-04T06:00:00Z,2915.1175,2920.13,2909.271,2915.675,0,0,0
ETH/USD,2024-08-04T07:00:00Z,2914.865,2916.4055,2887.47,2892.205,1.3,2905.957,1
ETH/USD,2024-08-04T08:00:00Z,2891.5635,2912.113,2877.92,2904.5965,1.058821717,2903.049501,4
ETH/USD,2024-08-04T09:00:00Z,2902.995,2913.5805,2902.995,2911.754,0.033444554,2909.41,1
ETH/USD,2024-08-04T10:00:00Z,2910.05,2913.915,2905.9625,2913.915,0,0,0
ETH/USD,2024-08-04T11:00:00Z,2915.8445,2924.156,2909.766,2912.7895,0.050578985,2917.06,1
ETH/USD,2024-08-04T12:00:00Z,2914.25,2923.305,2910.1,2921.3655,0,0,0
ETH/USD,2024-08-04T13:00:00Z,2923.288,2924.515,2909.9,2909.9,0,0,0
ETH/USD,2024-08-04T14:00:00Z,2911.385,2911.9755,2851.6275,2861.877,2.919731704,2859.294216,2
ETH/USD,2024-08-04T15:00:00Z,2863.37,2866.4,2817.96,2824.3805,2.554516801,2839.785262,4
ETH/USD,2024-08-04T16:00:00Z,2822.405,2835.75,2804.645,2808.8805,0.746249887,2825.854422,8
ETH/USD,2024-08-04T17:00:00Z,2807.129,2813.33,2608.817580645,2698.603,30.446807851,2701.725441,33
ETH/USD,2024-08-04T18:00:00Z,2697.5305,2737.6495,2684.025,2730.188,21.832005361,2689.946874,10
ETH/USD,2024-08-04T19:00:00Z,2729.05,2765.95,2709.33,2757.5565,0.227085101,2744.710809,5
ETH/USD,2024-08-04T20:00:00Z,2756.6245,2771.61,2734.579,2751.95,0.386355402,2770.358924,2
ETH/USD,2024-08-04T21:00:00Z,2749.835,2750.345,2726.9335,2729.4185,0.983471573,2748.406957,3
ETH/USD,2024-08-04T22:00:00Z,2731.02,2751.0985,2718.928,2721.855,0,0,0
ETH/USD,2024-08-04T23:00:00Z,2719.96,2723.5595,2680.9165,2686.935,0.14,2700,1
ETH/USD,2024-08-05T00:00:00Z,2689.1925,2695.199,2491.72,2525.655,2.754360795,2572.72021,11
ETH/USD,2024-08-05T01:00:00Z,2524.3145,2584.0319975185,2122.115,2317.6525,7.086340975,2276.956712,15
ETH/USD,2024-08-05T02:00:00Z,2319.025,2472.369466501,2215.135,2335.122,0.786803483,2284.264766,5
ETH/USD,2024-08-05T03:00:00Z,2336.3015,2344.996,2286.8905,2313.674,1.626322847,2327.693311,9
ETH/USD,2024-08-05T04:00:00Z,2312.6065,2384.2215,2308.819,2336.6945,8.6376365,2364.360998,7
ETH/USD,2024-08-05T05:00:00Z,2337.039,2364.825,2264.15,2312.145,21.404469378,2316.260648,21
ETH/USD,2024-08-05T06:00:00Z,2313.275,2627.9603227675,2160.174,2268.95,43.759884645,2234.180305,32
ETH/USD,2024-08-05T07:00:00Z,2267.4325,2368.204,2256.68,2359.076,4.92880747,2298.330566,18
ETH/USD,2024-08-05T08:00:00Z,2358.357,2360.195,2296.9685,2326.45,42.954403726,2338.447495,10
ETH/USD,2024-08-05T09:00:00Z,2327.75,2338.566,2277.338,2317.475,3.247522693,2319.527252,10
ETH/USD,2024-08-05T10:00:00Z,2315.44,2318.9,2225.3925,2274.307,1.376913769,2295.825455,10
ETH/USD,2024-08-05T11:00:00Z,2275.28,2300.554,2226.8365,2291.635,0.840969905,2254.417266,8
ETH/USD,2024-08-05T12:00:00Z,2290.421,2603.146426986,2202.665,2228.88,1.195152074,2255.943149,9
ETH/USD,2024-08-05T13:00:00Z,2227.69,2732.096414392,2184.909414392,2339,57.066237422,2235.872902,22
ETH/USD,2024-08-05T14:00:00Z,2339.9115,2756.9103101735,2339.9115,2403.2,4.059071534,2390.713911,13
ETH/USD,2024-08-05T15:00:00Z,2404.6175,2462.048,2385.605,2452.8,4.974528102,2429.729721,18
ETH/USD,2024-08-05T16:00:00Z,2451.39,2520.71,2445.704,2457.155,3.755575552,2490.980096,14
ETH/USD,2024-08-05T17:00:00Z,2456.58,2495.575,2429.3615,2471.8,1.115558299,2463.363672,8
ETH/USD,2024-08-05T18:00:00Z,2470.722,2473.92,2373.965,2377.415,0.004676534,2465.611,1
ETH/USD,2024-08-05T19:00:00Z,2378.165,2756.9103101735,2365.6545,2405.2645,0.408462436,2382.2,1
ETH/USD,2024-08-05T20:00:00Z,2406.505,2442.0165,2403.57,2438.1995,0.083977344,2416.800845,3
ETH/USD,2024-08-05T21:00:00Z,2436.794,2756.9103101735,2424.241,2428.343,0,0,0
ETH/USD,2024-08-05T22:00:00Z,2429.783,2463.605,2422.2715,2452.525,0,0,0
ETH/USD,2024-08-05T23:00:00Z,2451.07,2475.1,2412.654,2420.434,0,0,0
ETH/USD,2024-08-06T00:00:00Z,2419.185,2541.671,2417.9625,2541.671,5.4967,2529.993996,2
ETH/USD,2024-08-06T01:00:00Z,2540.2095,2547.1755,2501.4365,2516.386,0,0,0
ETH/USD,2024-08-06T02:00:00Z,2518.096,2524.92,2502.951,2508.1145,0.581140105,2511.54379,2
ETH/USD,2024-08-06T03:00:00Z,2507.115,2509.2875,2485.1525,2493.635,3.8936447,2495.296134,2
ETH/USD,2024-08-06T04:00:00Z,2492.3445,2505.9755,2480.98,2500.42,0.352725319,2499.508407,3
ETH/USD,2024-08-06T05:00:00Z,2500.3085,2527.2665,2486.9955,2527.2665,0.001,2526.5,1
ETH/USD,2024-08-06T06:00:00Z,2525.779,2535.895,2503.759,2516.5165,2.325255878,2519.402339,4
ETH/USD,2024-08-06T07:00:00Z,2514.46,2519.7295,2496.9945,2503.562,0.058027572,2515.285,1
ETH/USD,2024-08-06T08:00:00Z,2505.224,2505.224,2503.562,2503.562,0.369616971,2505.224,3
ETH/USD,2024-08-06T09:00:00Z,2501.9,2505.224,2450.3405,2463.802,9.836739666,2485.525881,12
ETH/USD,2024-08-06T10:00:00Z,2465.891,2474.717,2447.005,2458.801,1.424960446,2463.67457,7
ETH/USD,2024-08-06T11:00:00Z,2457.159,2471.055,2443.6315,2459.4,0.047094289,2461.125054,3
ETH/USD,2024-08-06T12:00:00Z,2460.55,2468.757,2428.35,2440.183,0.362532222,2462.954967,5
ETH/USD,2024-08-06T13:00:00Z,2442.1335,2469.4215,2417.25,2454.508,10.412956907,2446.218712,16
ETH/USD,2024-08-06T14:00:00Z,2453.135,2555.08,2453.135,2525.6,9.647655939,2509.350464,14
ETH/USD,2024-08-06T15:00:00Z,2526.7485,2533.98,2495.789,2528.35,2.060147489,2519.52124,11
ETH/USD,2024-08-06T16:00:00Z,2527.2655,2549.575,2512.7,2532.6665,2.961262396,2530.565443,11
ETH/USD,2024-08-06T17:00:00Z,2531.265,2543.45,2483.07,2485.284,33.821133607,2521.524346,12
ETH/USD,2024-08-06T18:00:00Z,2484.168,2520.1415,2484.168,2502.36,1.366293252,2508.323841,4
ETH/USD,2024-08-06T19:00:00Z,2501.05,2515.1835,2488.635,2493.8175,1.597136588,2507.928071,5
ETH/USD,2024-08-06T20:00:00Z,2492.855,2504.345,2475.735,2489.8115,1.249720811,2490.640345,6
ETH/USD,2024-08-06T21:00:00Z,2487.92,2497.33,2477.055,2494.69,4.765195254,2485.623166,6
ETH/USD,2024-08-06T22:00:00Z,2493.2675,2514.1735,2458.8525,2476.87,2.532,2496.330189,4
ETH/USD,2024-08-06T23:00:00Z,2475.44,2485.6315,2447.893,2462.99,0.07,2451.612903,1
ETH/USD,2024-08-07T00:00:00Z,2461.425,2472.17,2435.455,2460.142,0.113642644,2450.712113,2
ETH/USD,2024-08-07T01:00:00Z,2461.128,2504.1255,2427.33,2500.524,0,0,0
ETH/USD,2024-08-07T02:00:00Z,2501.845,2529.202,2482.955,2497.1535,2.8,2493.85,1
ETH/USD,2024-08-07T03:00:00Z,2498.659,2516.689,2492.55,2508.1655,3.727684964,2506.178748,2
ETH/USD,2024-08-07T04:00:00Z,2506.319,2535.62,2506.319,2520.95,0.002,2533.11,1
ETH/USD,2024-08-07T05:00:00Z,2520.555,2534.225,2505.32,2505.81,1.434460882,2524.667646,6
ETH/USD,2024-08-07T06:00:00Z,2504.498,2513.2585,2495.3955,2501.2,0.542134798,2509.170822,4
ETH/USD,2024-08-07T07:00:00Z,2499.687,2520.26,2487.5705,2512.152,0.936860016,2506.851933,2
ETH/USD,2024-08-07T08:00:00Z,2510.62,2527.452,2505.6,2526.216,0.131330482,2518.364565,3
ETH/USD,2024-08-07T09:00:00Z,2525.005,2539.35,2514.794,2519.735,19.624917332,2534.455144,3
ETH/USD,2024-08-07T10:00:00Z,2520.995,2551.715528967,2510.2,2510.2,0,0,0
ETH/USD,2024-08-07T11:00:00Z,2511.8475,2514.545,2473.69,2473.7865,3.362391095,2494.459238,6
ETH/USD,2024-08-07T12:00:00Z,2475.5,2484.43,2452.8495,2471.2965,1.090545358,2472.248399,3
ETH/USD,2024-08-07T13:00:00Z,2469.745,2486.355,2437.209,2448.375,6.960138409,2456.073436,13
ETH/USD,2024-08-07T14:00:00Z,2449.6645,2455.795,2366.276,2390,3.398601148,2397.843561,13
ETH/USD,2024-08-07T15:00:00Z,2392.073,2421.0305,2381.1005,2413.025,10.138389511,2397.725557,5
ETH/USD,2024-08-07T16:00:00Z,2412.295,2417.04,2378.5985,2392.426,6.935314167,2402.316274,5
ETH/USD,2024-08-07T17:00:00Z,2390.721,2404.4745,2357.4800496275,2368.34,0.905568525,2384.544042,7
ETH/USD,2024-08-07T18:00:00Z,2369.9305,2376.8175,2327.369,2343.91,1.11472691,2354.607164,12
ETH/USD,2024-08-07T19:00:00Z,2344.855,2361.6,2342.8,2350.35,15.169986406,2355.400345,9
ETH/USD,2024-08-07T20:00:00Z,2348.921,2368.234,2310.2315,2349.1415,1.22365948,2336.47137,3
ETH/USD,2024-08-07T21:00:00Z,2350.7,2370.38,2335.245,2360.1,0.125,2353.44,2
ETH/USD,2024-08-07T22:00:00Z,2361.815,2362.6415,2314.2255,2355.9805,4,2318.1,1
ETH/USD,2024-08-07T23:00:00Z,2357.035,2365.175,2334.1,2343.35,0.002,2345,1
ETH/USD,2024-08-08T00:00:00Z,2344.5,2356.8465,2321.42,2353.65,0.582893755,2331.267751,2
ETH/USD,2024-08-08T01:00:00Z,2355.055,2445.697,2352.136,2440.2945,0.002,2395.865,1
ETH/USD,2024-08-08T02:00:00Z,2439.315,2464.736,2437.732,2455.8615,2.89362,2455,1
ETH/USD,2024-08-08T03:00:00Z,2457.38,2459.6735,2431.8,2431.8,0,0,0
ETH/USD,2024-08-08T04:00:00Z,2433.435,2445.31,2420.1135,2422.5555,0.200589088,2425.454,1
ETH/USD,2024-08-08T05:00:00Z,2424.1315,2435.0795,2420.63,2423.345,0,0,0
ETH/USD,2024-08-08T06:00:00Z,2425.1865,2442.2,2412.1945,2433.145,26.618501206,2440.488481,4
ETH/USD,2024-08-08T07:00:00Z,2431.81,2433.981,2413.2775,2414.25,0,0,0
ETH/USD,2024-08-08T08:00:00Z,2415.223,2433.4885,2411,2427.48,10.241369361,2414.608404,5
ETH/USD,2024-08-08T09:00:00Z,2428.875,2452.5085,2416.27,2438.75,0.00313336,2435.877456,3
ETH/USD,2024-08-08T10:00:00Z,2437.2335,2448.885,2427.136,2447.625,0.011093977,2439.457069,8
ETH/USD,2024-08-08T11:00:00Z,2446.2365,2460.5,2442.215,2448.2795,0.03971848,2449.84,1
ETH/USD,2024-08-08T12:00:00Z,2450.141,2525.495,2440.3725,2483.2065,0,0,0
ETH/USD,2024-08-08T13:00:00Z,2485.01,2487.285,2413.195,2435.2325,0.02954287,2452.768897,6
ETH/USD,2024-08-08T14:00:00Z,2432.96,2507.782,2431.2135,2500.785,33.088750985,2491.121608,11
ETH/USD,2024-08-08T15:00:00Z,2499.635,2513.545,2483.678,2507.3205,10.771352872,2492.257421,11
ETH/USD,2024-08-08T16:00:00Z,2506.657,2593.0565,2505.373,2587.6825,9.093553253,2565.55183,17
ETH/USD,2024-08-08T17:00:00Z,2588.6,2606.51,2575.821,2579.2,0.698331526,2589.042701,7
ETH/USD,2024-08-08T18:00:00Z,2580.5,2595.635,2576.8,2581.283,30.803691077,2581.015007,11
ETH/USD,2024-08-08T19:00:00Z,2580.115,2590.263,2568.102,2574.2615,0.504586597,2583.540437,5
ETH/USD,2024-08-08T20:00:00Z,2575.668,2582.325,2569.29,2570.56,1.356588542,2578.142367,2
ETH/USD,2024-08-08T21:00:00Z,2572.27,2651.605,2572.27,2638.83,1.779489278,2595.622186,5
ETH/USD,2024-08-08T22:00:00Z,2640.5695,2724.296,2619.115,2708.4775,2.603769851,2675.132195,4
ETH/USD,2024-08-08T23:00:00Z,2709.93,2721.4335,2679.047,2684.895,3.064214021,2700.114608,3
ETH/USD,2024-08-09T00:00:00Z,2683.52,2694.7755,2652.876,2666.29,5.19688,2670.448544,2
ETH/USD,2024-08-09T01:00:00Z,2668.105,2675.215,2648.0265,2670.9,3.114215906,2661.325472,3
ETH/USD,2024-08-09T02:00:00Z,2669.661,2682.04,2660.71,2669.5195,2.59428,2660.71,1
ETH/USD,2024-08-09T03:00:00Z,2668.385,2701.815,2668.385,2695.803,0,0,0
ETH/USD,2024-08-09T04:00:00Z,2695.0755,2706.8735,2660.4065,2662.3755,0.712924018,2679.779564,2
ETH/USD,2024-08-09T05:00:00Z,2662.502,2678.3275,2649.5435,2677.05,1.125869752,2676.671873,4
ETH/USD,2024-08-09T06:00:00Z,2678.31,2703.3055,2675.116,2689.0555,5.19428,2697.175421,2
ETH/USD,2024-08-09T07:00:00Z,2687.8625,2697.782,2663.7,2670.421,2.308967385,2666.858122,3
ETH/USD,2024-08-09T08:00:00Z,2672.1645,2675.63,2657.58,2672.835,7.6,2664.480018,3
ETH/USD,2024-08-09T09:00:00Z,2671.51,2681.405,2653.2345,2659.46,0.0408,2671.62,1
ETH/USD,2024-08-09T10:00:00Z,2657.315,2661.4645,2620.49,2636.189,0,0,0
ETH/USD,2024-08-09T11:00:00Z,2637.6,2643.27,2619.833,2635.4325,0,0,0
ETH/USD,2024-08-09T12:00:00Z,2634.85,2648.6,2614.15,2629.095,0.37080874,2624.1,1
ETH/USD,2024-08-09T13:00:00Z,2628.282,2638.9525,2580.445,2616.988,1.154971782,2633.511662,4
ETH/USD,2024-08-09T14:00:00Z,2615.8665,2663.6205,2560.555,2592.8525,0.046949798,2590.637326,2
ETH/USD,2024-08-09T15:00:00Z,2591.5805,2605.345,2557.7765,2559.53,5.602606138,2589.063247,5
ETH/USD,2024-08-09T16:00:00Z,2560.1,2595.385,2554.743,2594.234,0.056407594,2581.656682,5
ETH/USD,2024-08-09T17:00:00Z,2593.35,2609.2,2586.16,2590.87,0,0,0
ETH/USD,2024-08-09T18:00:00Z,2591.6475,2597.736,2576.1435,2586.692,5.142685231,2584.885969,4
ETH/USD,2024-08-09T19:00:00Z,2585.395,2599.6415,2579.4825,2591.385,0.037508257,2594.2,1
ETH/USD,2024-08-09T20:00:00Z,2589.879,2608.4735,2588.46,2595.5465,0,0,0
ETH/USD,2024-08-09T21:00:00Z,2594.0155,2605.8515,2564.285,2604.2,2.173339754,2581.53446,2
ETH/USD,2024-08-09T22:00:00Z,2602.5805,2613.5145,2587.193,2599,0.003746637,2597.1,1
ETH/USD,2024-08-09T23:00:00Z,2601.022,2601.05,2575.79,2600.3365,0,0,0
ETH/USD,2024-08-10T00:00:00Z,2598.802,2644.96,2578.102,2584.9,0,0,0
ETH/USD,2024-08-10T01:00:00Z,2586.4,2612.82,2582.15,2600.8,0,0,0
ETH/USD,2024-08-10T02:00:00Z,2599.25,2613.935,2593.48,2605.535,0.093632334,2605.136011,2
ETH/USD,2024-08-10T03:00:00Z,2606.67,2608.542,2594.475,2603.7885,1.4,2603.8905,2
ETH/USD,2024-08-10T04:00:00Z,2605.51,2605.51,2589.315,2601.935,0,0,0
ETH/USD,2024-08-10T05:00:00Z,2601.9165,2610.29,2596.501,2606.415,0.022396176,2606.8,1
ETH/USD,2024-08-10T06:00:00Z,2608.095,2626.6005,2606.08,2620.812,2.018694169,2618.007,1
ETH/USD,2024-08-10T07:00:00Z,2622.625,2637.279,2621.53,2635.9375,0.176176706,2634.512331,2
ETH/USD,2024-08-10T08:00:00Z,2634.255,2640.8975,2624.8075,2630.563,0,0,0
ETH/USD,2024-08-10T09:00:00Z,2631.9285,2640.85,2627.188,2633.989,0.368730494,2638.89,1
ETH/USD,2024-08-10T10:00:00Z,2635.065,2640.096,2626.17,2630.3845,0.018,2635.5,1
ETH/USD,2024-08-10T11:00:00Z,2631.869,2643.2655,2629.4205,2637.794,0,0,0
ETH/USD,2024-08-10T12:00:00Z,2636.8,2637.4525,2629.455,2632.175,0.001097492,2631.374,1
ETH/USD,2024-08-10T13:00:00Z,2630.6,2631.8445,2608.76,2609.658,0.00117857,2616.1,1
ETH/USD,2024-08-10T14:00:00Z,2608.251,2618.52,2605.0335,2611.04,1.612807704,2618.018506,2
ETH/USD,2024-08-10T15:00:00Z,2612.3,2623.14,2599.2,2600.25,0.031114776,2612.870367,3
ETH/USD,2024-08-10T16:00:00Z,2599.475,2609.595,2590.2075,2607.306,0.050512028,2600.574485,4
ETH/USD,2024-08-10T17:00:00Z,2608.082,2615.535,2601.51,2611.563,0.052227258,2608.321652,3
ETH/USD,2024-08-10T18:00:00Z,2610.578,2622.384,2600.3405,2601.883,0,0,0
ETH/USD,2024-08-10T19:00:00Z,2600.486,2611.28,2596.36,2602.845,0,0,0
ETH/USD,2024-08-10T20:00:00Z,2603.05,2607.9445,2597.447,2606.1475,0,0,0
ETH/USD,2024-08-10T21:00:00Z,2605.069,2618.1875,2605.069,2613.14,0.186114329,2614.09,1
ETH/USD,2024-08-10T22:00:00Z,2612.205,2612.2515,2606.005,2606.795,0,0,0
ETH/USD,2024-08-10T23:00:00Z,2605.73,2610.871,2601.495,2610.871,0,0,0
ETH/USD,2024-08-11T00:00:00Z,2609.202,2629.105,2608.52,2626.5395,0,0,0
ETH/USD,2024-08-11T01:00:00Z,2625.23,2632.027,2619.695,2630.8785,0.001,2626.48,1
ETH/USD,2024-08-11T02:00:00Z,2629.2585,2631.845,2623.7085,2625.545,0,0,0
ETH/USD,2024-08-11T03:00:00Z,2627.15,2667.625,2627.15,2647.0315,0.0733,2650.489,1
ETH/USD,2024-08-11T04:00:00Z,2648.641,2653.728,2635.96,2646.141,0,0,0
ETH/USD,2024-08-11T05:00:00Z,2644.431,2665.8965,2644.431,2661.685,0.036702824,2651.129,1
ETH/USD,2024-08-11T06:00:00Z,2661.465,2665.9,2652.41,2659.092,0.694372169,2655.524542,2
ETH/USD,2024-08-11T07:00:00Z,2661.245,2681.895,2661.245,2678.0665,0,0,0
ETH/USD,2024-08-11T08:00:00Z,2679.423,2698.2045,2675.465,2687.0595,70.163563492,2687.25164,8
ETH/USD,2024-08-11T09:00:00Z,2687.6,2720.313,2683.484,2684.645,0,0,0
ETH/USD,2024-08-11T10:00:00Z,2685.83,2694.73,2676.2295,2676.2295,0.169609619,2685.427522,2
ETH/USD,2024-08-11T11:00:00Z,2677.346,2677.346,2647.13,2654.5,0,0,0
ETH/USD,2024-08-11T12:00:00Z,2653.35,2656.56,2627.05,2638.297,0,0,0
ETH/USD,2024-08-11T13:00:00Z,2636.343,2645.34,2619.5,2638.4635,0.03689388,2637.4,1
ETH/USD,2024-08-11T14:00:00Z,2640.2925,2653.468,2605.305,2615.565,0,0,0
ETH/USD,2024-08-11T15:00:00Z,2617.2495,2624.1,2596.72,2615.3005,0.5,2614.98,1
ETH/USD,2024-08-11T16:00:00Z,2613.85,2634.25,2605.162,2626.245,5.005587084,2625.651388,4
ETH/USD,2024-08-11T17:00:00Z,2627.59,2643.295,2619.127,2637.63,0,0,0
ETH/USD,2024-08-11T18:00:00Z,2636.5055,2645.54,2630.7765,2638.8395,0.019547212,2636.67091,4
ETH/USD,2024-08-11T19:00:00Z,2639.994,2640.255,2598.2,2600.765,0.000416341,2633.986,1
ETH/USD,2024-08-11T20:00:00Z,2601.47,2603.485,2542.398,2556.8045,10.244021113,2569.01199,15
ETH/USD,2024-08-11T21:00:00Z,2555.912,2585.75,2544.6645,2582.33,0.003800919,2560.01,1
ETH/USD,2024-08-11T22:00:00Z,2580.555,2594.778,2542.759,2568.538,0.02603426,2572.975076,2
ETH/USD,2024-08-11T23:00:00Z,2567.645,2567.95,2551.765,2555.151,0,0,0
ETH/USD,2024-08-12T00:00:00Z,2553.555,2576.715,2511.577,2537.539,0.02863943,2524.825145,4
ETH/USD,2024-08-12T01:00:00Z,2536.18,2559.76,2531,2550.73,8.7094,2538.99504,2
ETH/USD,2024-08-12T02:00:00Z,2549.495,2552.81,2534.4235,2550.895,0.020252366,2538.269,1
ETH/USD,2024-08-12T03:00:00Z,2552,2556.262,2532.15,2541.65,0.051067791,2542.659368,4
ETH/USD,2024-08-12T04:00:00Z,2542.961,2550.5875,2535.785,2540.471,0,0,0
ETH/USD,2024-08-12T05:00:00Z,2541.15,2554.663,2535.76,2553.5945,10,2541.638132,2
ETH/USD,2024-08-12T06:00:00Z,2555.0055,2560.6965,2541.765,2554.5045,1,2552.348,1
ETH/USD,2024-08-12T07:00:00Z,2552.976,2582.068,2517.47,2568.321,0,0,0
ETH/USD,2024-08-12T08:00:00Z,2570.02,2596.148,2559.551,2563.8345,10.211202378,2588.261209,4
ETH/USD,2024-08-12T09:00:00Z,2564.6195,2599.757,2562.7765,2598.185,0.039061886,2592.902176,2
ETH/USD,2024-08-12T10:00:00Z,2599.042,2643.1335,2589.591,2642.7985,1.845253765,2636.6,1
ETH/USD,2024-08-12T11:00:00Z,2644.75,2683.105,2637.3025,2675,0.018172743,2677.194,1
ETH/USD,2024-08-12T12:00:00Z,2673.485,2699.1,2665.9,2684.6005,35,2667.833932,6
ETH/USD,2024-08-12T13:00:00Z,2685.55,2704.085,2604.08,2615.994,1.072252248,2634.342023,2
ETH/USD,2024-08-12T14:00:00Z,2614.155,2721.655,2593.29,2701.8685,3.991360424,2680.827133,9
ETH/USD,2024-08-12T15:00:00Z,2703.85,2711.855,2648.95,2689.645,17.112074384,2666.032294,7
ETH/USD,2024-08-12T16:00:00Z,2687.5575,2698.8975,2664.3915,2669,0.394177108,2674.047628,6
ETH/USD,2024-08-12T17:00:00Z,2670.795,2678.983,2655.123,2656.5565,0.151571068,2669.710668,4
